hash,canonical,redundants[]
a81389ee05e8383ea4dc22775ec88fa79bb7ba03794b175fd306fa2052a2c7ca,apps/frontend/node_modules/es-toolkit/dist/compat/object/values.d.mts,apps/frontend/node_modules/es-toolkit/dist/compat/object/values.d.ts
a853050465f580a44882830cfb89da3b118844208da069360c3660f701b70835,apps/frontend/node_modules/es-toolkit/dist/compat/function/memoize.d.mts,apps/frontend/node_modules/es-toolkit/dist/compat/function/memoize.d.ts
a87f8416460545af26eafc2acb32337aba01ced2c0edef1d5712b058dae8e6fd,apps/frontend/node_modules/date-fns/fp/previousDay.d.ts,apps/frontend/node_modules/date-fns/fp/previousDay.d.cts
a88da4e99768ed7f51d3a1346ffafd12a79a5ac585e4da756aad8b15ac4ec4a5,apps/frontend/node_modules/es-toolkit/dist/compat/string/upperFirst.d.ts,apps/frontend/node_modules/es-toolkit/dist/compat/string/upperFirst.d.mts
a8913cbbef3e4f8a5632822cbe8315a49c159e96372d0309513aca84af60d32c,apps/frontend/node_modules/es-toolkit/dist/compat/function/defer.d.mts,apps/frontend/node_modules/es-toolkit/dist/compat/function/defer.d.ts
a89541f0ffd3020a8e530a98022653589ae66f4db64b20056753e0f8f6ec59c7,apps/frontend/node_modules/es-toolkit/dist/math/sum.d.mts,apps/frontend/node_modules/es-toolkit/dist/math/sum.d.ts
a8d2ad40fbc53f927fc3bd8d9bc8549725160798cde3673a77f4279f71b599dc,apps/frontend/node_modules/@mui/material/CircularProgress/circularProgressClasses.js,apps/frontend/node_modules/@mui/material/modern/CircularProgress/circularProgressClasses.js
a90e841d945d9d1cb9ee27705e95f242f7c7cfc05924fec35fa0bc9db4743130,apps/frontend/node_modules/json-stable-stringify-without-jsonify/example/value_cmp.js,apps/frontend/node_modules/fast-json-stable-stringify/example/value_cmp.js
a93beb0aa992c9b6408e355ea3f850c6f41e20328186a8e064173106375876c2,apps/frontend/node_modules/date-fns/locale/sk.d.ts,apps/frontend/node_modules/date-fns/locale/sk.d.cts
a946c536e6b1c1636f8fb8998db63fb9a33dee20b1f1781bd646acbbb4114059,apps/frontend/node_modules/.bin/lz-string,apps/frontend/node_modules/lz-string/bin/bin.js
a947cd3dfd5e1f27e54f4911c0a24578717ac7d897980286c6f9f50bc7e6b3ba,apps/frontend/node_modules/es-toolkit/dist/compat/array/castArray.d.mts,apps/frontend/node_modules/es-toolkit/dist/compat/array/castArray.d.ts
a9636049555e815979dcdc530a9efcf85213c33549bcb52653d3e12ae17ad2d2,apps/frontend/node_modules/date-fns/fp/subYearsWithOptions.d.ts,apps/frontend/node_modules/date-fns/fp/subYearsWithOptions.d.cts
a977a935fe6a84d25c244c49e2abe659fdfb1392479aea490db705d327e1e096,apps/frontend/node_modules/@mui/material/ToggleButton/ToggleButton.js,apps/frontend/node_modules/@mui/material/modern/ToggleButton/ToggleButton.js
a9899d556c805da74d7d795e04d9397fba00c5b18013548fb5f8d977bc852a60,apps/frontend/node_modules/@popperjs/core/lib/dom-utils/getCompositeRect.js,apps/frontend/node_modules/@popperjs/core/dist/esm/dom-utils/getCompositeRect.js
a98e777e7a6c2c32336a017b011ba1419e327320c3556b9139413e48a8460b9a,apps/frontend/node_modules/date-fns/locale/sq.d.cts,apps/frontend/node_modules/date-fns/locale/sq.d.ts
a9caeb906569f7a1b2311aa17e4c1cccd4c068d60371fa3c7ad509534e75142a,apps/frontend/node_modules/date-fns/fp/getISOWeekYearWithOptions.d.ts,apps/frontend/node_modules/date-fns/fp/getISOWeekYearWithOptions.d.cts
a9d6f87e59b32b02c861aade3f4477d7277c30d43939462b93f48644fa548c58,apps/frontend/node_modules/date-fns/formatISO9075.d.ts,apps/frontend/node_modules/date-fns/formatISO9075.d.cts
a9f4b656158feb76215382601481b47b846eafb1159e7fb811a8d46261d0a11b,apps/frontend/node_modules/date-fns/fp/areIntervalsOverlappingWithOptions.d.cts,apps/frontend/node_modules/date-fns/fp/areIntervalsOverlappingWithOptions.d.ts
aa1944a76128d4e459b0965611c5064bbf4b7e983c75fbd9f1188b5e2cea27c4,apps/frontend/node_modules/@mui/utils/legacy/formatMuiErrorMessage/index.js,apps/frontend/node_modules/@mui/utils/esm/formatMuiErrorMessage/index.js|apps/frontend/node_modules/@mui/utils/modern/formatMuiErrorMessage/index.js
aa19f43b0ca327d254b97b79318bd31ed4ad1d57a647e0319adc59340a2369a4,apps/frontend/node_modules/@mui/material/ToggleButtonGroup/isValueSelected.js,apps/frontend/node_modules/@mui/material/legacy/ToggleButtonGroup/isValueSelected.js|apps/frontend/node_modules/@mui/material/modern/ToggleButtonGroup/isValueSelected.js
aa2cb4053f948fbd606228195bbe44d78733861b6f7204558bbee603202ee440,apps/frontend/node_modules/date-fns/differenceInWeeks.d.ts,apps/frontend/node_modules/date-fns/differenceInWeeks.d.cts
aa5aebb73fd2c7bfceba3b919bcfad7f64bc9f7cb4de528a1fd877dad7fa4186,apps/frontend/node_modules/es-toolkit/dist/compat/util/constant.d.ts,apps/frontend/node_modules/es-toolkit/dist/compat/util/constant.d.mts
aa614a59af8aad69bf75903c50021e359ce805899dbe167523f88ce5af7db884,apps/frontend/node_modules/@mui/material/Table/index.js,apps/frontend/node_modules/@mui/material/legacy/Table/index.js|apps/frontend/node_modules/@mui/material/modern/Table/index.js
aa70d753cdeb1de6d9482cae5976bcabaeb525e1a37a39c16ad36fb8fff630c7,apps/frontend/node_modules/dom-helpers/esm/scrollTo.d.ts,apps/frontend/node_modules/dom-helpers/cjs/scrollTo.d.ts
aa984bc0ddf96908f8796bbf85358308798de637d324fcdb4e925134edcceedc,apps/frontend/node_modules/date-fns/fp/subMonthsWithOptions.d.cts,apps/frontend/node_modules/date-fns/fp/subMonthsWithOptions.d.ts
aab22f9ac1b0429ce33963e72f9c168b0e270fdaa3797828b0bb88b72e718cd6,apps/frontend/node_modules/@mui/material/ListItem/listItemClasses.js,apps/frontend/node_modules/@mui/material/modern/ListItem/listItemClasses.js
aadcea79a2f36acebff1c3106106542391b938a62674c8f1849c4c8b7ae5be36,apps/frontend/node_modules/date-fns/fp/fromUnixTime.d.ts,apps/frontend/node_modules/date-fns/fp/fromUnixTime.d.cts
aafa02052ef8e08f3d69c19ccaed5ae1ca3558e9d3b96bc9af1d5fcd26dcd30c,apps/frontend/node_modules/es-toolkit/dist/array/xor.d.ts,apps/frontend/node_modules/es-toolkit/dist/array/xor.d.mts
ab4b6f168662e618768c9cbae1e11a186b069f3b5002cd8d14e1fa07ee12cfc5,apps/frontend/node_modules/@mui/material/Card/Card.js,apps/frontend/node_modules/@mui/material/modern/Card/Card.js
ab57cf2c62b46aa68856c8739263aa9497eb7c7c7c1551eb788f1f1058195bde,apps/frontend/node_modules/@mui/material/colors/deepOrange.js,apps/frontend/node_modules/@mui/material/modern/colors/deepOrange.js
abdf39173867e6c2d6045f120a316de451bbb6351a6929546b8470ddf2e4b3b9,apps/frontend/node_modules/date-fns/differenceInSeconds.d.cts,apps/frontend/node_modules/date-fns/differenceInSeconds.d.ts
ac06458336a0665726aef1ffdd8fa1d9d8f13405c4866079c940e2acdf88c4ba,apps/frontend/node_modules/d3-format/locale/en-CA.json,apps/frontend/node_modules/d3-format/locale/es-MX.json|apps/frontend/node_modules/d3-format/locale/en-US.json
ac06f698464e6e49c256d675e799af5e369c8627b38babc750e64164c5e93fbb,apps/frontend/node_modules/es-toolkit/dist/compat/math/range.d.ts,apps/frontend/node_modules/es-toolkit/dist/compat/math/range.d.mts
ac11c56ebddea6aedc684256d8da8596c855da75c244e7f8a4a47e59ca60aa86,apps/frontend/node_modules/@testing-library/jest-dom/types/__tests__/jest-globals/tsconfig.json,apps/frontend/node_modules/@testing-library/jest-dom/types/__tests__/vitest/tsconfig.json
ac1632bfd83b6dbd7c391ea294c9b55aad628968c1597b0699397df6c05b19a5,apps/frontend/node_modules/@mui/system/esm/palette.js,apps/frontend/node_modules/@mui/system/modern/palette.js
ac29ee8011afbfc69ee5c745936ad6b0a8a43126f33553d89da5bd53b0ebfcd5,apps/frontend/node_modules/date-fns/_lib/normalizeInterval.d.ts,apps/frontend/node_modules/date-fns/_lib/normalizeInterval.d.cts
ac50b53a24dc8f312dcbce8d0b5796eedf9ddc1b84f2a6935e3cf8a7754a1d52,apps/frontend/node_modules/@mui/material/RadioGroup/RadioGroupContext.js,apps/frontend/node_modules/@mui/material/modern/RadioGroup/RadioGroupContext.js
ac7361c1ce6e0ccdc1a3d6bc7922ae136f41503d26f4e900cb142171394bb08e,apps/frontend/node_modules/@mui/utils/legacy/clamp/index.js,apps/frontend/node_modules/@mui/utils/esm/clamp/index.js|apps/frontend/node_modules/@mui/utils/modern/clamp/index.js
ac9cd80fcb0000e8f9055141282fbbd405046d4ae3daa8ecfb0277bc219e5f7c,apps/frontend/node_modules/@mui/material/StepIcon/index.js,apps/frontend/node_modules/@mui/material/legacy/StepIcon/index.js|apps/frontend/node_modules/@mui/material/modern/StepIcon/index.js
aca7abce80c95d95f0444e3d44025a429dc2185f7fb49c436bdae8d7ceb2889b,apps/frontend/node_modules/es-toolkit/dist/array/sampleSize.d.ts,apps/frontend/node_modules/es-toolkit/dist/array/sampleSize.d.mts
acc02dcfc2c69e9adc775cb7990e58b2bb6119b36360ae9afcc00feb1a6cac9e,apps/frontend/node_modules/date-fns/fp/milliseconds.d.ts,apps/frontend/node_modules/date-fns/fp/milliseconds.d.cts
acff32a8d66417b2c8a484caccbcca2c3746b7da3a56604d215bed22127e51ab,apps/frontend/node_modules/@mui/utils/legacy/refType/index.js,apps/frontend/node_modules/@mui/utils/esm/refType/index.js|apps/frontend/node_modules/@mui/utils/modern/refType/index.js
ad0a8006496c656b95fd8e16bfc887823d6f1734f58c242014b77f9e85ac196a,apps/frontend/node_modules/date-fns/fp/getHours.d.cts,apps/frontend/node_modules/date-fns/fp/getHours.d.ts
ad5d6c3dd22d4b3c8fb56d59be6921ef4be5a9c0de83b618f5e35f79b937c75c,apps/frontend/dist/manifest.json,apps/frontend/public/manifest.json
adafd926836c8998e960243a587e97146aef9190222e511e5b5a8e173854ba9a,docs/reports/PHASE_2.1_WEEK2_COMPLETE_REPORT.md,docs/reports/PHASE_2.1_WEEK2_COMPLETE_REPORT_EN.md
add01bae50c04473834aee090357fbc39d70f902199bb357c5f9360c002f5df5,apps/frontend/node_modules/date-fns/fp/previousFriday.d.ts,apps/frontend/node_modules/date-fns/fp/previousFriday.d.cts
add93b1180e9aaac2dae4ef3b16f7655893e2ecbe62bd9e48366c305f0063d89,apps/frontend/node_modules/date-fns/setQuarter.d.cts,apps/frontend/node_modules/date-fns/setQuarter.d.ts
addf0e9a09a6a12af32260dde9035acdcfd71b6efbfbb0716202122bf687b2aa,apps/frontend/node_modules/@mui/private-theming/useTheme/useTheme.js,apps/frontend/node_modules/@mui/private-theming/modern/useTheme/useTheme.js
adeb9278f11f5561157feee565171c72fd48f5fe34ed06f71abf24e561fcaa1e,apps/frontend/node_modules/date-fns/lastDayOfMonth.d.cts,apps/frontend/node_modules/date-fns/lastDayOfMonth.d.ts
ae842a9ad01470525746299eda58c981cecd9153cd8a541fd484e661853a09f1,apps/frontend/node_modules/es-toolkit/dist/compat/object/at.d.ts,apps/frontend/node_modules/es-toolkit/dist/compat/object/at.d.mts
aeab64f3ad22b05be51579a0198a8f5a6c65ade1825d2a29e6b67fb773073271,apps/frontend/node_modules/@mui/material/IconButton/index.js,apps/frontend/node_modules/@mui/material/legacy/IconButton/index.js|apps/frontend/node_modules/@mui/material/modern/IconButton/index.js
aec07bdfb17a8474d82214e90e2c564423bcced317b783f79dc3677a3a90020b,apps/frontend/node_modules/date-fns/locale/ar-DZ/_lib/formatDistance.js,apps/frontend/node_modules/date-fns/locale/ar-MA/_lib/formatDistance.js
aef081496d963ecf7985d35e806d1c0c1949d4945c24148ac794a90def1dbefc,apps/frontend/node_modules/@mui/material/legacy/internal/svg-icons/KeyboardArrowRight.js,apps/frontend/node_modules/@mui/material/modern/internal/svg-icons/KeyboardArrowRight.js|apps/frontend/node_modules/@mui/material/internal/svg-icons/KeyboardArrowRight.js
af5a6a5ce7827703a7607f32777ced63279f61c6b4e3be9bda9a5cda38c8cc54,apps/frontend/node_modules/@mui/utils/legacy/index.js,apps/frontend/node_modules/@mui/utils/modern/index.js
af682dfabe85688289b420d939020a10eb61f0120e393d53c127f1968b3e9f66,apps/frontend/node_modules/date-fns/parse/_lib/Parser.d.ts,apps/frontend/node_modules/date-fns/parse/_lib/Parser.d.cts
af7843f823b771255abb7fe227b68b6c51845265aa03250aa13e3c6ad963a73b,apps/frontend/node_modules/@mui/material/legacy/Container/containerClasses.js,apps/frontend/node_modules/@mui/system/legacy/Container/containerClasses.js
af7e4a84054930e805863f101f00ecb1e2e0e00e1264871f6822dffcbb7fe670,apps/frontend/node_modules/date-fns/fp/getTime.d.ts,apps/frontend/node_modules/date-fns/fp/getTime.d.cts
afe36ddd7b3918b46072fc30d55806b46678bee030f2a5944d3f3dc16bbecdb9,apps/frontend/node_modules/@mui/material/Table/Tablelvl2Context.js,apps/frontend/node_modules/@mui/material/modern/Table/Tablelvl2Context.js
b026d2c458fff58d3b736fa613ca831fb74855d2c7523b9b122db4bad647b3ab,apps/frontend/node_modules/@mui/material/Popper/popperClasses.js,apps/frontend/node_modules/@mui/material/modern/Popper/popperClasses.js
b02742d5cef3c1542bcc5608c93c9e13c74141ab9f1acd10ad99cccb21bfad88,apps/frontend/node_modules/es-toolkit/dist/compat/function/bindKey.d.ts,apps/frontend/node_modules/es-toolkit/dist/compat/function/bindKey.d.mts
b03680f8eeb180090c64189c1dce6638e4c192a2ae1d157d954e874953c496bf,docs/phases/completed/PHASE_2.1_WEEK2_COMPLETION_REPORT.md,docs/reports/PHASE_2.1_WEEK2_COMPLETION_REPORT.md
b07da5b33b3f7ee74f1093ecbff228a327add4640c00828bd5a70100f8b9b084,apps/frontend/node_modules/date-fns/fp/nextTuesdayWithOptions.d.cts,apps/frontend/node_modules/date-fns/fp/nextTuesdayWithOptions.d.ts
b092b1d1188da9e408b671f181cf349191059f8b36c05073e99fcc2ef0f98cf3,apps/frontend/node_modules/date-fns/fp/isSameDayWithOptions.d.cts,apps/frontend/node_modules/date-fns/fp/isSameDayWithOptions.d.ts
b0a37eb5b866141d0aba8e2b489855b2ad28136ec8297f88f27ff8b5bea7264a,apps/frontend/node_modules/date-fns/fp/differenceInHoursWithOptions.d.cts,apps/frontend/node_modules/date-fns/fp/differenceInHoursWithOptions.d.ts
b0a71eb52da53599ce23e5aba7116e4f4a046dc055a35dcff44989aa17bb0c99,apps/frontend/node_modules/@mui/material/Portal/Portal.js,apps/frontend/node_modules/@mui/material/modern/Portal/Portal.js
b0b20512b9c9875c01a3bce4a6a00856efcc1bd907cbd5d2e17ec4fd58b4a2d3,apps/frontend/node_modules/es-toolkit/dist/compat/function/flip.d.mts,apps/frontend/node_modules/es-toolkit/dist/compat/function/flip.d.ts
b0e2800d2743ed9c55afce29006862844bf6d0675d5221775dc1695a5f5f3fd0,apps/frontend/node_modules/@mui/material/ToggleButtonGroup/toggleButtonGroupClasses.js,apps/frontend/node_modules/@mui/material/modern/ToggleButtonGroup/toggleButtonGroupClasses.js
b0ec15c67c654715e3461e0588f54554bc7f7fff6d224c6176808871c90c4b22,apps/frontend/node_modules/@mui/utils/esm/integerPropType/integerPropType.js,apps/frontend/node_modules/@mui/utils/modern/integerPropType/integerPropType.js
b114e8c1498a3ef05dfc0a66b88cf589d44046260f8cc6e9de1cd51c5eca5ae4,apps/frontend/node_modules/@rolldown/pluginutils/dist/index.d.ts,apps/frontend/node_modules/@rolldown/pluginutils/dist/index.d.cts
b13dd41c344a23e085f81b2f5cd96792e6b35ae814f32b25e39d9841844ad240,apps/frontend/node_modules/date-fns/types.d.ts,apps/frontend/node_modules/date-fns/types.d.cts
b18f31515fd0ced37dd269e89de7c22ddfa470d5ba721e04318149786ab51e8d,apps/frontend/node_modules/@mui/material/AccordionSummary/accordionSummaryClasses.js,apps/frontend/node_modules/@mui/material/modern/AccordionSummary/accordionSummaryClasses.js
b1c6a6faf60542ba4b4271db045d7faea56e143b326ef507d2797815250f3afc,apps/frontend/node_modules/date-fns/setWeek.d.ts,apps/frontend/node_modules/date-fns/setWeek.d.cts
b1e85dbec12919150e1c4dfdb87c8f9cee4e1f0bdc55f43c52c31bb36b80c327,apps/frontend/node_modules/@mui/material/InitColorSchemeScript/InitColorSchemeScript.js,apps/frontend/node_modules/@mui/material/modern/InitColorSchemeScript/InitColorSchemeScript.js
b1f0deff4fe7bf2f0cb9c21e20be987cbb795315dcadac0b68d9e76c95966ca9,apps/frontend/node_modules/@mui/material/utils/unsupportedProp.js,apps/frontend/node_modules/@mui/material/legacy/utils/unsupportedProp.js|apps/frontend/node_modules/@mui/material/modern/utils/unsupportedProp.js
b1f95bb47ae0cf70354d296b84c2d06ee5bd08347c25af6a77b298b53465a903,apps/frontend/node_modules/date-fns/locale/zh-TW/_lib/formatLong.js,apps/frontend/node_modules/date-fns/locale/zh-CN/_lib/formatLong.js|apps/frontend/node_modules/date-fns/locale/zh-HK/_lib/formatLong.js
